address,city,postcode,latitude,longitude
219 6 ST NE,BYRON,55920,44.0349855,-92.6412748
307 3 ST NE,BYRON,55920,44.0319558,-92.6395864
512 4 AVE NE,BYRON,55920,44.0343683,-92.6387494
1011 2 AVE NE,BYRON,55920,44.0407905,-92.6430051
215 1 ST SW,BYRON,55920,44.028058,-92.649888
6951 COTTONWOOD CT NW,ROCHESTER,55901,44.0905731,-92.4577326
1275 62 ST NW,ROCHESTER,55901,44.0869794,-92.4817518
6567 BUCKRIDGE CT NE,ROCHESTER,55906,44.0932098,-92.4534458
6002 BUCK HILL CT NE,ROCHESTER,55906,44.0891897,-92.4465694
5905 CHATEAU RD NW,ROCHESTER,55901,44.0845746,-92.5180515
5904 COUNTRY VIEW CT NW,ROCHESTER,55901,44.0857129,-92.5180591
1888 SUMMIT DR NE,ROCHESTER,55906,44.0821973,-92.4400224
4005 105 AVE NE,EYOTA,55934,44.0639356,-92.2686907
7360 97 AVE NE,ELGIN,55932,44.1055593,-92.2831026
7055 W  RIVER RD NW,ROCHESTER,55901,44.1018937,-92.4594538
6506 W  RIVER RD NW,ROCHESTER,55901,44.0939397,-92.472619
105 55 ST NE,ROCHESTER,55906,44.0798722,-92.463475
4605 E  RIVER RD NE,ROCHESTER,55906,44.0701629,-92.4592908
5959 VALLEYHIGH RD NW,ROCHESTER,55901,44.0611878,-92.5578927
5418 VALLEYHIGH RD NW,ROCHESTER,55901,44.0572869,-92.5473202
4705 7 ST NW,ROCHESTER,55901,44.0342718,-92.535493
2055 67 ST NW,ROCHESTER,55901,44.096684,-92.4954911
917 BUCK RIDGE DR NE,ROCHESTER,55906,44.0878288,-92.4473536
5823 RIVER RIDGE CT NE,ROCHESTER,55906,44.0853847,-92.4488385
6940 BUCKTHORN DR NW,ROCHESTER,55901,44.0874046,-92.4573842
1200 3 1/2 AVE NW,BYRON,55920,44.0413292,-92.6499996
308 10 ST NW,BYRON,55920,44.0392295,-92.650911
9022 SOUTHRIDGE ST SW,BYRON,55920,44.0187933,-92.6188953
3337 COUNTY RD 3   SW,BYRON,55920,43.9733533,-92.6086185
2419 COUNTY RD 3   SW,BYRON,55920,43.9864382,-92.6084721
3079 GRAND VIEW LN SW,BYRON,55920,43.9746015,-92.6772957
8803 50 ST SW,BYRON,55920,43.9502068,-92.6141059
90 COUNTY RD 5   SW,BYRON,55920,44.0143859,-92.6472403
3831 BERKSHIRE RD SW,ROCHESTER,55902,44.0166602,-92.5208175
7414 97 AVE NE,ELGIN,55932,44.1067102,-92.283915
12800 48 ST NE,EYOTA,55934,44.0684761,-92.223319
11201 VIOLA RD NE,EYOTA,55934,44.0648886,-92.2556075
10873 VIOLA RD NE,EYOTA,55934,44.0650035,-92.2613027
8708 VIOLA RD NE,EYOTA,55934,44.0628603,-92.3042156
1740 COUNTY RD 102   NE,EYOTA,55934,44.0396678,-92.2982675
10209 COUNTY RD 9   E,EYOTA,55934,44.0216189,-92.2745317
11841 COUNTY RD 9   E,EYOTA,55934,44.0215728,-92.2413697
3000 COUNTY RD 102   NE,EYOTA,55934,44.0537727,-92.2990213
3023 AVALON COVE CT NW,ROCHESTER,55901,44.0246972,-92.5106346
3108 AVALON COVE CT NW,ROCHESTER,55901,44.0237975,-92.511364
3062 AVALON COVE CT NW,ROCHESTER,55901,44.0243999,-92.5110113
3018 AVALON COVE CT NW,ROCHESTER,55901,44.0242602,-92.5101246
167 AVALON COVE CIR NW,ROCHESTER,55901,44.0260314,-92.510374
138 AVALON COVE CIR NW,ROCHESTER,55901,44.0256259,-92.5094845
110 AVALON COVE CIR NW,ROCHESTER,55901,44.0250151,-92.5091721
6005 10 ST SW,ROCHESTER,55902,44.0075296,-92.5585394
1722 COUNTRY CLUB RD SE,BYRON,55920,44.0214029,-92.6133575
11928 10 ST SW,BYRON,55920,44.007068,-92.6773765
11738 15 ST SW,BYRON,55920,43.9968278,-92.6736577
1740 COUNTY RD 5   SW,BYRON,55920,43.9969667,-92.6267806
8735 COUNTY RD 25   SW,BYRON,55920,43.9864392,-92.6140265
8652 COUNTY RD 25   SW,BYRON,55920,43.985377,-92.6124189
2141 COUNTY RD 5   SW,BYRON,55920,43.9904524,-92.6246419
2631 COUNTY RD 150   SW,BYRON,55920,43.9836438,-92.6337734
3011 COUNTY RD 150   SW,BYRON,55920,43.9783091,-92.6334538
3614 COUNTY RD 150   SW,BYRON,55920,43.9696619,-92.6373106
7960 35 ST SW,BYRON,55920,43.9691235,-92.597765
7725 50 ST SW,BYRON,55920,43.9545022,-92.5952269
4830 120 AVE SW,KASSON,55944,43.9517295,-92.6780076
10838 COUNTY RD 17   SW,BYRON,55920,43.9490978,-92.6556363
9213 60 ST SW,BYRON,55920,43.9355531,-92.6226872
5522 90 AVE SW,BYRON,55920,43.9419427,-92.617575
740 SOMERBY PKWY NE,BYRON,55920,44.0428281,-92.6339457
1054 MAPLEBECK PL NE,BYRON,55920,44.0417259,-92.6333768
5213 WEATHERSTONE CIR NW,ROCHESTER,55901,44.0854854,-92.5413069
5365 WEATHERSTONE CIR NW,ROCHESTER,55901,44.0861568,-92.5411723
5372 WEATHERSTONE CIR NW,ROCHESTER,55901,44.086478,-92.5410801
5316 WEATHERSTONE CIR NW,ROCHESTER,55901,44.0863073,-92.541888
5183 WEATHERSTONE CIR NW,ROCHESTER,55901,44.0853195,-92.5408648
5101 WEATHERSTONE CIR NW,ROCHESTER,55901,44.085162,-92.5397157
5423 WEATHERSTONE CIR NW,ROCHESTER,55901,44.0859447,-92.5404775
814 MILLER LN SE,STEWARTVILLE,55976,43.8505566,-92.475659
2450 SALEM HEIGHTS LN SW,ROCHESTER,55902,44.0004761,-92.4981062
2548 SALEM HEIGHTS LN SW,ROCHESTER,55902,44.0008377,-92.5000794
4222 GARDEN CT SE,ROCHESTER,55904,43.9596999,-92.4561675
4206 FERN AVE SE,ROCHESTER,55904,43.9607707,-92.456604
4306 IVY AVE SE,ROCHESTER,55904,43.9585635,-92.4556705
4216 GINGER LN SE,ROCHESTER,55904,43.9600724,-92.4547162
4307 DAISY AVE SE,ROCHESTER,55904,43.9587375,-92.4552782
4215 DAFFODIL AVE SE,ROCHESTER,55904,43.9595742,-92.4544333
630 DONNINGTON PL NE,BYRON,55920,44.0413047,-92.6375998
135 13 ST NE,BYRON,55920,44.0432781,-92.6428999
1286 BROOKFIELD CT NE,BYRON,55920,44.0425666,-92.6410879
3187 AVALON COVE CT NW,ROCHESTER,55901,44.0230118,-92.5129547
3161 AVALON COVE CT NW,ROCHESTER,55901,44.0235321,-92.5130205
3147 AVALON COVE CT NW,ROCHESTER,55901,44.0239129,-92.512717
3156 AVALON COVE CT NW,ROCHESTER,55901,44.0234656,-92.5120763
3061 AVALON COVE CT NW,ROCHESTER,55901,44.0249212,-92.511526
1403 W FRONTAGE RD HWY 52   NW,ROCHESTER,55901,44.0365155,-92.4886027
4925 TONGEN AVE NW,ROCHESTER,55901,44.0739177,-92.5082508
823 5 AVE NW,ROCHESTER,55901,44.0321681,-92.4695889
225 BROADWAY AVE S,ROCHESTER,55904,44.0208376,-92.4633242
537 2 AVE NW,ROCHESTER,55901,44.0293281,-92.4660789
903 2 AVE NW,ROCHESTER,55901,44.032468,-92.4667251
922 2 AVE NW,ROCHESTER,55901,44.0330189,-92.4652748
1201 2 AVE NW,ROCHESTER,55901,44.0352135,-92.4662314
510 3 AVE NW,ROCHESTER,55901,44.0286528,-92.4669027
1305 3 AVE NW,ROCHESTER,55901,44.036711,-92.4679226
1406 3 AVE NW,ROCHESTER,55901,44.0377301,-92.4669374
1618 3 AVE NW,ROCHESTER,55901,44.0396534,-92.4667949
501 4 AVE NW,ROCHESTER,55901,44.0283045,-92.4685706
603 4 AVE NW,ROCHESTER,55901,44.0297498,-92.4684452
721 4 AVE NW,ROCHESTER,55901,44.0312059,-92.4684353
1017 4 AVE NW,ROCHESTER,55901,44.033867,-92.4684431
1519 4 AVE NW,ROCHESTER,55901,44.0375235,-92.4691536
600 5 AVE NW,ROCHESTER,55901,44.0297943,-92.4692948
2430 5 AVE NW,ROCHESTER,55901,44.0493876,-92.4712412
2530 5 AVE NW,ROCHESTER,55901,44.0504382,-92.4705077
2709 5 AVE NW,ROCHESTER,55901,44.0520274,-92.4707537
2514 4 AVE NW,ROCHESTER,55901,44.0497697,-92.4689215
2627 4 AVE NW,ROCHESTER,55901,44.0515172,-92.469554
4019 10 AVE NW,ROCHESTER,55901,44.0642669,-92.4798456
120 11 AVE NW,ROCHESTER,55901,44.0251177,-92.4785807
4723 13 AVE NW,ROCHESTER,55901,44.0723986,-92.4834172
1408 14 AVE NW,ROCHESTER,55901,44.0366913,-92.4821144
2314 14 AVE NW,ROCHESTER,55901,44.047792,-92.4824903
2520 14 AVE NW,ROCHESTER,55901,44.0509472,-92.4830736
3026 14 AVE NW,ROCHESTER,55901,44.0550813,-92.4840819
3509 14 AVE NW,ROCHESTER,55901,44.0602167,-92.4843493
4102 14 AVE NW,ROCHESTER,55901,44.0653906,-92.4838905
4313 14 AVE NW,ROCHESTER,55901,44.0675449,-92.4844608
4432 14 AVE NW,ROCHESTER,55901,44.0691513,-92.4838632
316 6 AVE NW,ROCHESTER,55901,44.0268185,-92.4707283
615 6 AVE NW,ROCHESTER,55901,44.0301186,-92.471142
3905 17 AVE NW,ROCHESTER,55901,44.0634042,-92.4880124
15 13 AVE NW,ROCHESTER,55901,44.0240246,-92.4838023
202 13 AVE NW,ROCHESTER,55901,44.0256006,-92.4833753
905 13 AVE NW,ROCHESTER,55901,44.0325575,-92.4817289
1016 13 AVE NW,ROCHESTER,55901,44.0338097,-92.4811074
1424 13 AVE NW,ROCHESTER,55901,44.0371884,-92.4814191
1451 13 AVE NW,ROCHESTER,55901,44.0377571,-92.4829561
1617 13 AVE NW,ROCHESTER,55901,44.0389243,-92.4848627
4523 13 AVE NW,ROCHESTER,55901,44.0700375,-92.4834509
4536 13 AVE NW,ROCHESTER,55901,44.0703992,-92.4828141
4622 13 AVE NW,ROCHESTER,55901,44.0712843,-92.4827558
2524 18 AVE NW,ROCHESTER,55901,44.0501592,-92.4884802
2738 18 AVE NW,ROCHESTER,55901,44.0527165,-92.4883737
4360 CIMARRON CT NW,ROCHESTER,55901,44.0703155,-92.4895302
5705 CONWAY CT NW,ROCHESTER,55901,44.0819322,-92.4991907
966 ELTON HILLS CT NW,ROCHESTER,55901,44.0568918,-92.4784865
2 ELTON RIDGE CT NW,ROCHESTER,55901,44.0582684,-92.4726439
1510 18 AVE NW,ROCHESTER,55901,44.0383344,-92.4892062
1631 18 AVE NW,ROCHESTER,55901,44.0397207,-92.4896793
1702 18 AVE NW,ROCHESTER,55901,44.0402917,-92.4891145
1744 18 AVE NW,ROCHESTER,55901,44.0415397,-92.4890921
319 5 AVE NW,ROCHESTER,55901,44.0269204,-92.4698401
520 5 AVE NW,ROCHESTER,55901,44.0289979,-92.4692544
3526 9 1/2 AVE NW,ROCHESTER,55901,44.0609039,-92.4746504
1213 10 AVE NW,ROCHESTER,55901,44.0357883,-92.4773991
1007 11 AVE NW,ROCHESTER,55901,44.0334009,-92.4793832
2108 11 AVE NW,ROCHESTER,55901,44.0451919,-92.480036
2217 11 AVE NW,ROCHESTER,55901,44.0465278,-92.4797711
2422 11 AVE NW,ROCHESTER,55901,44.0495707,-92.4788832
2540 11 AVE NW,ROCHESTER,55901,44.0512935,-92.4789946
2416 16 AVE NW,ROCHESTER,55901,44.0491992,-92.4861308
3421 16 AVE NW,ROCHESTER,55901,44.0602761,-92.4867113
3832 16 AVE NW,ROCHESTER,55901,44.0631457,-92.4862304
3911 16 AVE NW,ROCHESTER,55901,44.0635245,-92.4867436
4022 16 AVE NW,ROCHESTER,55901,44.0645404,-92.4862088
4726 14 AVE NW,ROCHESTER,55901,44.0724037,-92.4838163
1411 15 AVE NW,ROCHESTER,55901,44.0366943,-92.483858
1422 15 AVE NW,ROCHESTER,55901,44.0372375,-92.4833066
1439 15 AVE NW,ROCHESTER,55901,44.0378656,-92.4838461
5108 23 AVE NW,ROCHESTER,55901,44.0754367,-92.4979214
2422 24 AVE NW,ROCHESTER,55901,44.0491478,-92.4965396
2308 ELTON HILLS DR NW,ROCHESTER,55901,44.0478824,-92.4850682
2320 ELTON HILLS DR NW,ROCHESTER,55901,44.0484099,-92.4849156
1858 EVERGREEN DR NW,ROCHESTER,55901,44.0426726,-92.4997512
5567 FAIRWAY DR NW,ROCHESTER,55901,44.0805439,-92.5222814
4339 MANOR PARK DR NW,ROCHESTER,55901,44.0278163,-92.5291831
1125 6 AVE NW,ROCHESTER,55901,44.0349608,-92.4713494
2512 6 AVE NW,ROCHESTER,55901,44.0497183,-92.4724997
2927 6 AVE NW,ROCHESTER,55901,44.05499,-92.4725997
3010 6 AVE NW,ROCHESTER,55901,44.0554313,-92.4719363
907 7 AVE NW,ROCHESTER,55901,44.0321507,-92.4725354
2234 13 AVE NW,ROCHESTER,55901,44.0472049,-92.4813972
2305 13 AVE NW,ROCHESTER,55901,44.0475923,-92.4820786
2521 13 AVE NW,ROCHESTER,55901,44.050631,-92.4820537
3611 13 AVE NW,ROCHESTER,55901,44.060985,-92.4833795
4109 13 AVE NW,ROCHESTER,55901,44.0655617,-92.4835074
4134 13 AVE NW,ROCHESTER,55901,44.066223,-92.4829081
4415 13 AVE NW,ROCHESTER,55901,44.0685118,-92.483473
1111 7 AVE NW,ROCHESTER,55901,44.0345418,-92.4725353
1207 7 AVE NW,ROCHESTER,55901,44.035409,-92.4725512
1417 7 AVE NW,ROCHESTER,55901,44.0368919,-92.4725251
1519 7 AVE NW,ROCHESTER,55901,44.0376294,-92.4724598
716 8 AVE NW,ROCHESTER,55901,44.0315495,-92.4735417
928 8 AVE NW,ROCHESTER,55901,44.0329153,-92.4735474
1011 8 AVE NW,ROCHESTER,55901,44.0335268,-92.4740868
219 8 1/2 AVE NW,ROCHESTER,55901,44.0260317,-92.4755087
1019 9 AVE NW,ROCHESTER,55901,44.0339153,-92.4763299
1109 9 AVE NW,ROCHESTER,55901,44.0345963,-92.4763235
2512 9 AVE NW,ROCHESTER,55901,44.0503123,-92.4760885
2540 9 AVE NW,ROCHESTER,55901,44.0511453,-92.4760059
2557 11 AVE NW,ROCHESTER,55901,44.0517744,-92.4795515
2637 11 AVE NW,ROCHESTER,55901,44.0532521,-92.4796389
2652 11 AVE NW,ROCHESTER,55901,44.0538063,-92.4791047
3028 11 1/2 AVE NW,ROCHESTER,55901,44.0556893,-92.4801426
123 12 AVE NW,ROCHESTER,55901,44.0251035,-92.481712
911 12 AVE NW,ROCHESTER,55901,44.0326966,-92.4805933
1103 12 AVE NW,ROCHESTER,55901,44.0338885,-92.4805808
1111 12 AVE NW,ROCHESTER,55901,44.0342341,-92.4805772
2521 12 AVE NW,ROCHESTER,55901,44.0506565,-92.4809217
2545 12 AVE NW,ROCHESTER,55901,44.0514289,-92.4808678
2558 12 AVE NW,ROCHESTER,55901,44.0517937,-92.4802119
1322 GAGE CT NW,ROCHESTER,55901,44.062721,-92.4837338
378 NORSEMAN CT NW,ROCHESTER,55901,44.0463491,-92.4713954
2715 PENNINGTON CT NW,ROCHESTER,55901,44.0757601,-92.5021939
2901 PENNINGTON CT NW,ROCHESTER,55901,44.0757644,-92.5038566
446 VALHALLA CT NW,ROCHESTER,55901,44.0480748,-92.4735395
456 VALHALLA CT NW,ROCHESTER,55901,44.0486347,-92.4733877
979 CHALET DR NW,ROCHESTER,55901,44.060311,-92.4769687
940 CHALET DR NW,ROCHESTER,55901,44.0598694,-92.4751358
3918 MANOR WOODS DR NW,ROCHESTER,55901,44.0243161,-92.5218279
4109 MANOR WOODS DR NW,ROCHESTER,55901,44.0243211,-92.524409
1826 TERRACEWOOD DR NW,ROCHESTER,55901,44.0415124,-92.4721934
2025 VALKYRIE DR NW,ROCHESTER,55901,44.0449812,-92.4755251
2110 VALKYRIE DR NW,ROCHESTER,55901,44.0456708,-92.473804
2236 VALKYRIE DR NW,ROCHESTER,55901,44.04702,-92.472261
1927 VALLEYHIGH DR NW,ROCHESTER,55901,44.038967,-92.4939085
2101 VALLEYHIGH DR NW,ROCHESTER,55901,44.0390626,-92.4960396
2121 VALLEYHIGH DR NW,ROCHESTER,55901,44.0392887,-92.4965891
2229 VIKING DR NW,ROCHESTER,55901,44.0469038,-92.466677
1013 CHALET DR NW,ROCHESTER,55901,44.0600105,-92.4776769
357 ELTON HILLS DR NW,ROCHESTER,55901,44.0460754,-92.4693317
619 ELTON HILLS DR NW,ROCHESTER,55901,44.0500191,-92.4736289
4628 13 AVE NW,ROCHESTER,55901,44.0714543,-92.4827533
4528 14 AVE NW,ROCHESTER,55901,44.070221,-92.4838477
4708 14 AVE NW,ROCHESTER,55901,44.0718934,-92.4838234
1629 16 AVE NW,ROCHESTER,55901,44.0395334,-92.4860379
2326 15 AVE NW,ROCHESTER,55901,44.0481125,-92.4835935
4520 21 AVE NW,ROCHESTER,55901,44.070608,-92.4946754
4533 21 1/2 AVE NW,ROCHESTER,55901,44.0708891,-92.4964499
2243 VANIR CT NW,ROCHESTER,55901,44.0475055,-92.4724121
624 WOODDALE CT NW,ROCHESTER,55901,44.0414821,-92.4734637
616 WOODHILL CT NW,ROCHESTER,55901,44.0423491,-92.4728908
422 CHALET DR NW,ROCHESTER,55901,44.0569983,-92.4702226
2601 15 AVE NW,ROCHESTER,55901,44.0510914,-92.4863913
3003 15 AVE NW,ROCHESTER,55901,44.0543673,-92.4851256
3129 15 AVE NW,ROCHESTER,55901,44.0570502,-92.4844252
3510 15 AVE NW,ROCHESTER,55901,44.0598611,-92.4847133
3526 15 AVE NW,ROCHESTER,55901,44.0601302,-92.4850901
4027 15 AVE NW,ROCHESTER,55901,44.0648027,-92.4855442
4609 15 AVE NW,ROCHESTER,55901,44.0709487,-92.4855378
4323 22 AVE NW,ROCHESTER,55901,44.0692497,-92.4975461
4808 22 AVE NW,ROCHESTER,55901,44.072386,-92.4969281
2307 23 AVE NW,ROCHESTER,55901,44.0478175,-92.496816
802 WOODGATE LN NW,ROCHESTER,55901,44.043788,-92.4744285
3327 8 LN NW,ROCHESTER,55901,44.0578243,-92.4742493
3622 10 LN NW,ROCHESTER,55901,44.0607666,-92.4775145
618 33 STREET LN NW,ROCHESTER,55901,44.0576242,-92.4716943
2122 49 LN NW,ROCHESTER,55901,44.072665,-92.4963387
958 ELTON HILLS PL NW,ROCHESTER,55901,44.0565773,-92.4785084
4020 2 PL NW,ROCHESTER,55901,44.0254929,-92.5249262
2231 VANIR CT NW,ROCHESTER,55901,44.04724,-92.4729331
4633 15 AVE NW,ROCHESTER,55901,44.071607,-92.4855282
2016 17 AVE NW,ROCHESTER,55901,44.0449947,-92.4871038
2313 17 AVE NW,ROCHESTER,55901,44.0478905,-92.488192
2512 17 AVE NW,ROCHESTER,55901,44.0497948,-92.4872763
2616 17 AVE NW,ROCHESTER,55901,44.0509487,-92.4869646
2842 17 AVE NW,ROCHESTER,55901,44.0543482,-92.4868931
3510 20 AVE NW,ROCHESTER,55901,44.0600169,-92.4928103
4314 20 AVE NW,ROCHESTER,55901,44.0689977,-92.4922514
574 36 AVE NW,ROCHESTER,55901,44.0307351,-92.520131
120 37 AVE NW,ROCHESTER,55901,44.0227679,-92.517995
714 37 AVE NW,ROCHESTER,55901,44.0330769,-92.5206035
2607 CHARLES CT NW,ROCHESTER,55901,44.0457899,-92.5010961
3408 17 AVE NW,ROCHESTER,55901,44.0597086,-92.4874394
3821 17 AVE NW,ROCHESTER,55901,44.0629039,-92.4879742
2011 18 1/2 AVE NW,ROCHESTER,55901,44.0450134,-92.4909255
2204 18 1/2 AVE NW,ROCHESTER,55901,44.0462755,-92.4910217
2455 18 1/2 AVE NW,ROCHESTER,55901,44.0490916,-92.4936301
1805 19 AVE NW,ROCHESTER,55901,44.0420908,-92.4928546
4383 GENEVIEVE PL NW,ROCHESTER,55901,44.0935139,-92.5292198
3504 19 AVE NW,ROCHESTER,55901,44.0598507,-92.4916844
3604 19 AVE NW,ROCHESTER,55901,44.0610253,-92.4919212
3726 19 AVE NW,ROCHESTER,55901,44.062429,-92.4920345
4416 19 AVE NW,ROCHESTER,55901,44.0704763,-92.492138
2109 20 AVE NW,ROCHESTER,55901,44.0454138,-92.4941745
4500 20 1/2 AVE NW,ROCHESTER,55901,44.0700975,-92.4936216
1855 21 AVE NW,ROCHESTER,55901,44.0428909,-92.4958692
2011 21 AVE NW,ROCHESTER,55901,44.0450797,-92.4955474
2446 21 AVE NW,ROCHESTER,55901,44.0490859,-92.4943151
4230 22 AVE NW,ROCHESTER,55901,44.0684594,-92.4969126
1659 25 AVE NW,ROCHESTER,55901,44.039668,-92.4963105
1823 25 AVE NW,ROCHESTER,55901,44.0422134,-92.4991134
5514 26 AVE NW,ROCHESTER,55901,44.0807344,-92.5009528
5531 26 AVE NW,ROCHESTER,55901,44.0811589,-92.5015844
5815 26 AVE NW,ROCHESTER,55901,44.0824745,-92.5036385
716 35 AVE NW,ROCHESTER,55901,44.0331452,-92.5158225
138 36 AVE NW,ROCHESTER,55901,44.0233205,-92.5168744
149 36 AVE NW,ROCHESTER,55901,44.0236511,-92.5175713
325 36 AVE NW,ROCHESTER,55901,44.0270505,-92.5182455
2621 CHARLES CT NW,ROCHESTER,55901,44.0458118,-92.5015117
2757 CHARLES CT NW,ROCHESTER,55901,44.0461632,-92.5023515
930 ELTON HILLS CT NW,ROCHESTER,55901,44.0565874,-92.4768794
1336 ELTON HILLS DR NW,ROCHESTER,55901,44.049442,-92.4830206
1428 ELTON HILLS DR NW,ROCHESTER,55901,44.048913,-92.484357
2029 ELTON HILLS DR NW,ROCHESTER,55901,44.0450568,-92.4864418
4404 MANOR VIEW DR NW,ROCHESTER,55901,44.023307,-92.5283905
4419 MANOR VIEW DR NW,ROCHESTER,55901,44.0242141,-92.5277889
2839 RIVERWOOD LN NW,ROCHESTER,55901,44.0537851,-92.4685503
4012 4 PL NW,ROCHESTER,55901,44.028086,-92.523598
4060 4 PL NW,ROCHESTER,55901,44.0278453,-92.5255365
1426 5 PL NW,ROCHESTER,55901,44.0282337,-92.4828262
3905 5 PL NW,ROCHESTER,55901,44.0299206,-92.5211742
3922 5 PL NW,ROCHESTER,55901,44.0300914,-92.5222867
4121 5 PL NW,ROCHESTER,55901,44.0308458,-92.5254261
3531 6 PL NW,ROCHESTER,55901,44.0313001,-92.5178632
3540 6 PL NW,ROCHESTER,55901,44.0309239,-92.5175399
3577 6 PL NW,ROCHESTER,55901,44.0303944,-92.5194448
4048 7 PL NW,ROCHESTER,55901,44.0316534,-92.5247054
4119 7 PL NW,ROCHESTER,55901,44.0316573,-92.5258348
1922 30 PL NW,ROCHESTER,55901,44.0555561,-92.4915002
2318 TELEMARK LN NW,ROCHESTER,55901,44.0482262,-92.4752921
827 VALKYRIE LN NW,ROCHESTER,55901,44.0462881,-92.4754655
2603 WESTRIDGE LN NW,ROCHESTER,55901,44.0507913,-92.4683537
2620 WESTVIEW LN NW,ROCHESTER,55901,44.0513503,-92.4667007
3218 WHALERS LN NW,ROCHESTER,55901,44.0800477,-92.5119205
2401 ALPINE LN NW,ROCHESTER,55901,44.0847617,-92.500178
2419 ALPINE LN NW,ROCHESTER,55901,44.0847733,-92.5009987
4010 CAROL LN NW,ROCHESTER,55901,44.0641667,-92.481438
3429 CHALET VIEW LN NW,ROCHESTER,55901,44.059716,-92.4746912
3132 CRESCENT LN NW,ROCHESTER,55901,44.0573086,-92.4803557
3329 GESELLE LN NW,ROCHESTER,55901,44.0581218,-92.4709077
3360 GESELLE LN NW,ROCHESTER,55901,44.0590668,-92.4708413
6007 HILLSBORO LN NW,ROCHESTER,55901,44.0837021,-92.5231898
4019 HUNTINGTON LN NW,ROCHESTER,55901,44.0818646,-92.5225493
3329 KNOB LN NW,ROCHESTER,55901,44.0587756,-92.4763072
3126 KNOLL LN NW,ROCHESTER,55901,44.0564052,-92.4791098
4009 MARY LN NW,ROCHESTER,55901,44.0641932,-92.4833103
3533 3 PL NW,ROCHESTER,55901,44.02816,-92.5172763
3620 3 PL NW,ROCHESTER,55901,44.0270955,-92.5187105
3715 3 PL NW,ROCHESTER,55901,44.0274461,-92.519514
3810 3 PL NW,ROCHESTER,55901,44.027189,-92.5206949
3814 4 PL NW,ROCHESTER,55901,44.0281867,-92.5210761
5629 CLEARWATER RD NW,ROCHESTER,55901,44.0814564,-92.5114538
5717 CLEARWATER RD NW,ROCHESTER,55901,44.0819766,-92.511452
5610 LONGBOAT RD NW,ROCHESTER,55901,44.0811029,-92.5128963
5734 LONGBOAT RD NW,ROCHESTER,55901,44.0825543,-92.5128924
5714 SILAS DENT RD NW,ROCHESTER,55901,44.0819734,-92.5118565
1111 CASCADE ST NW,ROCHESTER,55901,44.0541899,-92.4804273
1219 CASCADE ST NW,ROCHESTER,55901,44.0533464,-92.4814832
1603 CASCADE ST NW,ROCHESTER,55901,44.0521154,-92.4866075
1808 CASCADE ST NW,ROCHESTER,55901,44.0510606,-92.48943
719 1 ST NW,ROCHESTER,55901,44.0246112,-92.4734119
810 1 ST NW,ROCHESTER,55901,44.0242342,-92.4741722
845 1 ST NW,ROCHESTER,55901,44.0246272,-92.4756558
1111 1 ST NW,ROCHESTER,55901,44.0246113,-92.4793788
1128 1 ST NW,ROCHESTER,55901,44.0241282,-92.4802197
1141 1 ST NW,ROCHESTER,55901,44.0246682,-92.480654
1217 1 ST NW,ROCHESTER,55901,44.0245683,-92.4821824
1733 1 ST NW,ROCHESTER,55901,44.0246072,-92.4895346
1925 1 ST NW,ROCHESTER,55901,44.0246599,-92.4932326
3714 1 ST NW,ROCHESTER,55901,44.0218739,-92.5190701
726 2 ST NW,ROCHESTER,55901,44.0251397,-92.4736396
826 2 ST NW,ROCHESTER,55901,44.0251665,-92.4750382
1112 2 ST NW,ROCHESTER,55901,44.025227,-92.4796529
1142 2 ST NW,ROCHESTER,55901,44.0252268,-92.4808748
1225 2 ST NW,ROCHESTER,55901,44.0255739,-92.4825935
1312 2 ST NW,ROCHESTER,55901,44.0252197,-92.4841622
3621 2 ST NW,ROCHESTER,55901,44.0253807,-92.5182274
3816 2 ST NW,ROCHESTER,55901,44.0247674,-92.5202095
4018 2 ST NW,ROCHESTER,55901,44.0248211,-92.5243442
4215 2 ST NW,ROCHESTER,55901,44.0250844,-92.5265681
4321 2 ST NW,ROCHESTER,55901,44.0250769,-92.5277579
716 3 ST NW,ROCHESTER,55901,44.0261237,-92.4730962
3614 3 ST NW,ROCHESTER,55901,44.0260334,-92.5180727
3725 3 ST NW,ROCHESTER,55901,44.0265032,-92.5197231
4213 3 ST NW,ROCHESTER,55901,44.0272649,-92.5269857
4541 3 ST NW,ROCHESTER,55901,44.0259237,-92.5327493
620 4 ST NW,ROCHESTER,55901,44.0270238,-92.4719612
1224 4 ST NW,ROCHESTER,55901,44.0266733,-92.4813558
4411 4 ST NW,ROCHESTER,55901,44.026985,-92.5309778
4536 4 ST NW,ROCHESTER,55901,44.0263077,-92.5327608
4569 4 ST NW,ROCHESTER,55901,44.0267573,-92.5337678
1224 4 1/2 ST NW,ROCHESTER,55901,44.0274734,-92.481402
1255 4 1/2 ST NW,ROCHESTER,55901,44.0278453,-92.4827524
3625 5 ST NW,ROCHESTER,55901,44.0295719,-92.520343
4004 5 ST NW,ROCHESTER,55901,44.0291417,-92.5233792
4071 5 ST NW,ROCHESTER,55901,44.0298415,-92.5259818
515 6 ST NW,ROCHESTER,55901,44.0297047,-92.470568
3554 6 ST NW,ROCHESTER,55901,44.0320988,-92.5184589
3628 6 ST NW,ROCHESTER,55901,44.030825,-92.5207727
3925 6 ST NW,ROCHESTER,55901,44.0312761,-92.5225428
224 7 ST NW,ROCHESTER,55901,44.0302797,-92.4669922
